# VOTE-TIMING LEAK (HANDOFF 0d, 15 Sep 2026): built with entry-day votes -- every number in this file is contaminated and may not be quoted. Readers pass comment='#'.
budget,structure,draw,median_year_pct,total_return_pct
team1,NO_CUT,0,-0.7904187320508981,-2.526896475261092
team1,NO_CUT_SLICE_BALANCED,0,-1.346867727803817,-4.678840923386524
team1,NO_CUT,1,-1.1156665124652132,-3.4917685333180284
team1,NO_CUT_SLICE_BALANCED,1,-1.421077737785901,-4.947910644738738
team1,NO_CUT,2,-0.8026659420448157,-2.2559885017504344
team1,NO_CUT_SLICE_BALANCED,2,-1.533090794391088,-3.674219129551982
team1,NO_CUT,3,-1.2764134845389905,-3.7508822965983715
team1,NO_CUT_SLICE_BALANCED,3,-1.5615291585634061,-4.526524584601332
team1,NO_CUT,4,-1.0890777554761841,-3.3844235090929744
team1,NO_CUT_SLICE_BALANCED,4,-1.4102792971691573,-6.0908531630435165
team1,NO_CUT,5,-0.7204047033661871,-4.555889685773842
team1,NO_CUT_SLICE_BALANCED,5,-1.594075146196252,-6.715426758548463
team1,NO_CUT,6,-0.9893668669747772,-5.4944966637358865
team1,NO_CUT_SLICE_BALANCED,6,-2.0410544654162304,-6.262207423370248
team1,NO_CUT,7,-0.8613163038015289,-3.000954324239996
team1,NO_CUT_SLICE_BALANCED,7,-1.6837208499465786,-6.739629644043959
team1,NO_CUT,8,-1.1258855587433134,-2.246886739712447
team1,NO_CUT_SLICE_BALANCED,8,-1.507327051819851,-4.789597650903426
team1,NO_CUT,9,-0.4806643193290631,-2.281488413172825
team1,NO_CUT_SLICE_BALANCED,9,-1.7311727590288926,-6.371575242160633
team1,NO_CUT,10,-0.6152634805393803,-4.5798878965646885
team1,NO_CUT_SLICE_BALANCED,10,-1.4187573723856715,-5.227815094289995
team1,NO_CUT,11,-1.5143781960188836,-4.4877563689209845
team1,NO_CUT_SLICE_BALANCED,11,-1.7217999502923764,-5.5189635103442685
team1,NO_CUT,12,-0.6965492495964798,-2.9081220648534725
team1,NO_CUT_SLICE_BALANCED,12,-1.6306207544848257,-4.4543001866012215
team1,NO_CUT,13,-1.3652648441852873,-4.945213123159677
team1,NO_CUT_SLICE_BALANCED,13,-2.1770323717697364,-6.574700897684774
team1,NO_CUT,14,-1.2502025638612722,-3.6716465314857905
team1,NO_CUT_SLICE_BALANCED,14,-0.947166892899696,-4.704726915767143
team1,NO_CUT,15,-1.410784709064303,-3.3920570013066005
team1,NO_CUT_SLICE_BALANCED,15,-1.7921827937696906,-5.256279986079852
team1,NO_CUT,16,-1.2296199659912013,-2.2437586426678484
team1,NO_CUT_SLICE_BALANCED,16,-2.198506439742891,-5.786878230791418
team1,NO_CUT,17,-1.1150785420702716,-3.4432326791889523
team1,NO_CUT_SLICE_BALANCED,17,-1.2371164603960119,-5.572852608268698
team1,NO_CUT,18,-0.8720295185170643,-3.7038517454484055
team1,NO_CUT_SLICE_BALANCED,18,-1.570977918146986,-4.766861438069426
team1,NO_CUT,19,-1.2199047384458654,-1.4174564472930253
team1,NO_CUT_SLICE_BALANCED,19,-1.3004261571281523,-4.707649862665066
team1,NO_CUT,20,-1.3314805828095915,-5.3705719789219195
team1,NO_CUT_SLICE_BALANCED,20,-1.2752141380597668,-5.202925696731272
team1,NO_CUT,21,-1.889614712228461,-4.737472139577882
team1,NO_CUT_SLICE_BALANCED,21,-1.7814380321633343,-6.8137809397566365
team1,NO_CUT,22,-1.2833713557196766,-5.691389940917665
team1,NO_CUT_SLICE_BALANCED,22,-2.2010233926867415,-8.219641090403087
team1,NO_CUT,23,-0.6980382179751102,-2.672656242160488
team1,NO_CUT_SLICE_BALANCED,23,-1.6492764213931266,-2.947400050673306
team1,NO_CUT,24,-0.9646334198836948,-4.061540207363994
team1,NO_CUT_SLICE_BALANCED,24,-2.356894514311008,-5.018513341220884
team2,NO_CUT,0,-1.1856280980763472,-3.79034471289164
team2,NO_CUT_SLICE_BALANCED,0,-2.020301591705725,-7.018261385079786
team2,NO_CUT,1,-1.67349976869782,-5.237652799977044
team2,NO_CUT_SLICE_BALANCED,1,-2.1316166066788518,-7.4218659671081095
team2,NO_CUT,2,-1.2039989130672233,-3.3839827526256494
team2,NO_CUT_SLICE_BALANCED,2,-2.2996361915866323,-5.511328694327974
team2,NO_CUT,3,-1.914620226808486,-5.626323444897555
team2,NO_CUT_SLICE_BALANCED,3,-2.342293737845109,-6.789786876901997
team2,NO_CUT,4,-1.6336166332142765,-5.076635263639464
team2,NO_CUT_SLICE_BALANCED,4,-2.115418945753736,-9.136279744565275
team2,NO_CUT,5,-1.0806070550492808,-6.833834528660763
team2,NO_CUT_SLICE_BALANCED,5,-2.3911127192943784,-10.073140137822694
team2,NO_CUT,6,-1.484050300462166,-8.241744995603831
team2,NO_CUT_SLICE_BALANCED,6,-3.0615816981243458,-9.39331113505537
team2,NO_CUT,7,-1.2919744557022934,-4.501431486359994
team2,NO_CUT_SLICE_BALANCED,7,-2.525581274919868,-10.109444466065941
team2,NO_CUT,8,-1.6888283381149702,-3.370330109568672
team2,NO_CUT_SLICE_BALANCED,8,-2.2609905777297765,-7.184396476355141
team2,NO_CUT,9,-0.7209964789935945,-3.422232619759238
team2,NO_CUT_SLICE_BALANCED,9,-2.5967591385433386,-9.55736286324095
team2,NO_CUT,10,-0.9228952208090704,-6.869831844847035
team2,NO_CUT_SLICE_BALANCED,10,-2.128136058578507,-7.841722641434993
