sid,slice,mode,window,build_end,grade_year,trade_start,tune_evals,tune_seconds,tune_stage,ip,risk,routed_build_n,routed_build_expectancy_R,routed_build_total_R,routed_build_profit_factor,routed_build_sharpe,routed_build_sortino,routed_build_calmar,routed_build_max_dd_R,routed_build_win_rate,routed_build_avg_win_R,routed_build_avg_loss_R,routed_build_g3,routed_build_pass2,routed_grade_n,routed_grade_expectancy_R,routed_grade_total_R,routed_grade_profit_factor,routed_grade_sharpe,routed_grade_sortino,routed_grade_calmar,routed_grade_max_dd_R,routed_grade_win_rate,routed_grade_avg_win_R,routed_grade_avg_loss_R,routed_grade_g3,routed_grade_pass2,routed_trade_n,routed_trade_expectancy_R,routed_trade_total_R,routed_trade_profit_factor,routed_trade_sharpe,routed_trade_sortino,routed_trade_calmar,routed_trade_max_dd_R,routed_trade_win_rate,routed_trade_avg_win_R,routed_trade_avg_loss_R,routed_trade_g3,routed_trade_pass2,routed_Y2006_expectancy_R,routed_Y2006_n,routed_Y2007_expectancy_R,routed_Y2007_n,routed_Y2008_expectancy_R,routed_Y2008_n,routed_Y2009_expectancy_R,routed_Y2009_n,routed_Y2010_expectancy_R,routed_Y2010_n,routed_Y2011_expectancy_R,routed_Y2011_n,routed_Y2012_expectancy_R,routed_Y2012_n,routed_Y2013_expectancy_R,routed_Y2013_n,routed_Y2014_expectancy_R,routed_Y2014_n,routed_Y2015_expectancy_R,routed_Y2015_n,routed_Y2016_expectancy_R,routed_Y2016_n,routed_Y2017_expectancy_R,routed_Y2017_n,routed_Y2018_expectancy_R,routed_Y2018_n,routed_Y2019_expectancy_R,routed_Y2019_n,routed_Y2020_expectancy_R,routed_Y2020_n,allon_build_n,allon_build_expectancy_R,allon_build_total_R,allon_build_profit_factor,allon_build_sharpe,allon_build_sortino,allon_build_calmar,allon_build_max_dd_R,allon_build_win_rate,allon_build_avg_win_R,allon_build_avg_loss_R,allon_build_g3,allon_build_pass2,allon_grade_n,allon_grade_expectancy_R,allon_grade_total_R,allon_grade_profit_factor,allon_grade_sharpe,allon_grade_sortino,allon_grade_calmar,allon_grade_max_dd_R,allon_grade_win_rate,allon_grade_avg_win_R,allon_grade_avg_loss_R,allon_grade_g3,allon_grade_pass2,allon_trade_n,allon_trade_expectancy_R,allon_trade_total_R,allon_trade_profit_factor,allon_trade_sharpe,allon_trade_sortino,allon_trade_calmar,allon_trade_max_dd_R,allon_trade_win_rate,allon_trade_avg_win_R,allon_trade_avg_loss_R,allon_trade_g3,allon_trade_pass2,allon_Y2006_expectancy_R,allon_Y2006_n,allon_Y2007_expectancy_R,allon_Y2007_n,allon_Y2008_expectancy_R,allon_Y2008_n,allon_Y2009_expectancy_R,allon_Y2009_n,allon_Y2010_expectancy_R,allon_Y2010_n,allon_Y2011_expectancy_R,allon_Y2011_n,allon_Y2012_expectancy_R,allon_Y2012_n,allon_Y2013_expectancy_R,allon_Y2013_n,allon_Y2014_expectancy_R,allon_Y2014_n,allon_Y2015_expectancy_R,allon_Y2015_n,allon_Y2016_expectancy_R,allon_Y2016_n,allon_Y2017_expectancy_R,allon_Y2017_n,allon_Y2018_expectancy_R,allon_Y2018_n,allon_Y2019_expectancy_R,allon_Y2019_n,allon_Y2020_expectancy_R,allon_Y2020_n,label_basis,graded_pass_routed,graded_pass_allon,passes_gate2_on_window,regime_dependent_on_window
C|trend|aroon_signals|lemantrend_signals|damiani_volatmeter_volume_signals|t3_baseline|laguerre_filter_exit,C-trend,C,2011-2014,2014,2015,2016,642,107.9,full,"{""base"": {""length"": 28, ""volume_factor"": 0.862993}, ""c1"": {""length"": 25}, ""c2"": {""fast_period"": 340, ""medium_period"": 21, ""slow_period"": 2, ""smooth"": 2}, ""exit_ind"": {""alpha"": 0.2}, ""vol"": {""lag"": 1.4, ""sedimentation"": 27, ""threshold"": 1.4, ""viscosity"": 7}}","{""atr_len"": 31, ""atr_mult"": 1.0, ""be_pct"": 0.15, ""tp_mult"": 1.6, ""trail_arm"": 1.4, ""trail_mult"": 1.5}",126,0.48864545772071843,61.56932767281052,3.780824870082824,6.3416162631938136,41.26827196410885,11.56598019911923,5.323312560875657,0.5873015873015873,1.1312161939838834,-0.42578212849993957,5,True,56,0.07693414393087127,4.308312060128791,1.2888341999416986,1.71641609577052,7.319224723334284,0.6488988071468653,6.639420527018614,0.4107142857142857,0.8358488572692022,-0.45200641385038975,1,False,32,0.14539362866495628,4.652596117278601,1.6466262497365685,3.524939799822577,11.820035762724995,1.1400742332176337,4.080958925058389,0.46875,0.7898521388776965,-0.4232462332874616,3,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.07693414393087127,56,0.14539362866495628,32,-0.13853008574153305,30,0.3176110170512391,20,0.3336979209449273,18,-0.014864265752124227,26,620,0.09838315005302656,60.99755303287647,1.3497378851502129,1.7326489081303944,11.411349341913615,2.3020812869451914,26.496698174293755,0.40161290322580645,0.9454092010536121,-0.4701060324244554,2,True,160,0.0734431212264364,11.750899396229824,1.254632450754729,1.395242591320908,7.314235186664931,1.2569761417051128,9.348546091168842,0.36875,0.9813453359642103,-0.45691559827384726,2,False,144,0.03143203091345714,4.526212451537829,1.109487977394239,0.6910705104013289,3.1884727461194484,0.38760082015395725,11.67750999530907,0.3611111111111111,0.8820389405073078,-0.44934578755263227,1,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0734431212264364,160,0.03143203091345714,144,-0.017393929174220057,148,0.09210946600798386,136,-0.0732126816150048,150,-0.04317293834950528,132,G2015_blind,False,False,True,True
C|trend|aroon_signals|lemantrend_signals|damiani_volatmeter_volume_signals|t3_baseline|laguerre_filter_exit,C-trend,C,2012-2015,2015,2016,2017,642,103.8,full,"{""base"": {""length"": 28, ""volume_factor"": 0.862993}, ""c1"": {""length"": 25}, ""c2"": {""fast_period"": 340, ""medium_period"": 21, ""slow_period"": 2, ""smooth"": 2}, ""exit_ind"": {""alpha"": 0.2}, ""vol"": {""lag"": 1.4, ""sedimentation"": 27, ""threshold"": 1.4, ""viscosity"": 7}}","{""atr_len"": 37, ""atr_mult"": 1.05, ""be_pct"": 0.05, ""tp_mult"": 1.75, ""trail_arm"": 1.5, ""trail_mult"": 1.5}",164,0.3500467905236753,57.40767364588275,2.4432903140832405,4.642419169753081,31.034798477115444,7.5786873043869365,7.574883530641543,0.47560975609756095,1.2459388321430642,-0.4625064565264683,5,True,32,0.11567845551649154,3.7017105765277294,1.489947313278561,2.746718368346301,8.237847244790073,0.8653855515309061,4.277527594468427,0.4375,0.8040738810881302,-0.4197402088170052,1,True,30,-0.18592260018996118,-5.577678005698836,0.48170509024459374,-5.087131493004151,-18.971005679363305,-0.8961478607663782,6.224059945787129,0.26666666666666666,0.6479891651739347,-0.48916324214046886,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.11567845551649154,32,-0.18592260018996118,30,0.32417730361484903,20,0.23940155607538696,20,-0.009808776856339173,26,632,0.09144789111591294,57.795067185256976,1.2980898283783435,1.5183514559896525,9.757472321818028,1.7902940367125606,32.28244411257916,0.37183544303797467,1.070977878840383,-0.4883746456983199,2,True,142,0.045470909686026705,6.456869175415792,1.1572034549622652,0.9707191497457823,3.9183345048214915,0.47711974974216576,13.533015933431948,0.3591549295774648,0.9319646638465396,-0.45135526022810674,1,False,148,-0.0268415373987328,-3.9725475350124544,0.919226273903155,-0.573018127809425,-3.380419193492158,-0.35648494737208214,11.143661364377602,0.33783783783783783,0.9041727415507462,-0.5018488225770384,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.045470909686026705,142,-0.0268415373987328,148,0.0981707415885652,136,-0.1416789739267091,152,-0.053814190660911504,128,G2016_blind,True,False,True,True
C|trend|aroon_signals|lemantrend_signals|damiani_volatmeter_volume_signals|t3_baseline|laguerre_filter_exit,C-trend,C,2013-2016,2016,2017,2018,642,101.6,full,"{""base"": {""length"": 28, ""volume_factor"": 0.862993}, ""c1"": {""length"": 25}, ""c2"": {""fast_period"": 18, ""medium_period"": 21, ""slow_period"": 13, ""smooth"": 4}, ""exit_ind"": {""alpha"": 0.106734}, ""vol"": {""lag"": 1.4, ""sedimentation"": 27, ""threshold"": 1.4, ""viscosity"": 7}}","{""atr_len"": 27, ""atr_mult"": 1.25, ""be_pct"": 0.05, ""tp_mult"": 1.65, ""trail_arm"": 1.8, ""trail_mult"": 1.8}",152,0.4429075609032524,67.32194925729436,3.0255281002815595,5.615717993588726,25.572734975566114,13.286791336021139,5.066832732954967,0.5394736842105263,1.2263254692681353,-0.47481056032418173,5,True,28,-0.14309812167220384,-4.006747406821708,0.6078013916862308,-3.5267338443440748,-8.81733622552549,-0.5486927137208483,7.302352130121728,0.2857142857142857,0.7761713703140936,-0.5108059184667227,0,False,28,0.22675939364195025,6.349263021974607,1.7091538952289893,3.358214884775448,16.83471121954519,1.4192473993963812,4.473683041219597,0.42857142857142855,1.2752130507037975,-0.5595808491544351,4,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.14309812167220384,28,0.22675939364195025,28,0.23795962851430424,18,0.24701757137286942,24,570,0.1350196325207426,76.96119053682328,1.4292734494617354,2.088058861608666,9.33750942970609,3.2775308505150407,23.48145419431502,0.40350877192982454,1.1141027322487425,-0.5273012878834926,3,True,132,-0.12022652192765604,-15.869900894450597,0.6943711173273609,-2.661497858104293,-10.832596727649833,-0.7470745472750585,21.24272731862675,0.3181818181818182,0.8584641795125624,-0.5769488492664246,0,False,132,0.14776070714349684,19.504413342941582,1.4900608153218526,2.4513571087156243,9.474578639152224,2.008821138676992,9.70938276554934,0.4015151515151515,1.11895092152696,-0.5037972847846495,2,True,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.12022652192765604,132,0.14776070714349684,132,0.014234607730774505,132,0.11618852376800023,114,G2017_blind,False,False,True,True
C|trend|aroon_signals|lemantrend_signals|damiani_volatmeter_volume_signals|t3_baseline|laguerre_filter_exit,C-trend,C,2014-2017,2017,2018,2019,642,97.5,full,"{""base"": {""length"": 28, ""volume_factor"": 0.862993}, ""c1"": {""length"": 25}, ""c2"": {""fast_period"": 97, ""medium_period"": 21, ""slow_period"": 2, ""smooth"": 4}, ""exit_ind"": {""alpha"": 0.374763}, ""vol"": {""lag"": 1.4, ""sedimentation"": 27, ""threshold"": 1.135583, ""viscosity"": 2}}","{""atr_len"": 26, ""atr_mult"": 1.33, ""be_pct"": 0.05, ""tp_mult"": 2.0, ""trail_arm"": 2.0, ""trail_mult"": 1.55}",118,0.347098984458907,40.95768016615103,2.4475705989763505,4.806833225052911,21.632093515321767,7.020426389608196,5.834073016815271,0.5338983050847458,1.0992343084516871,-0.5144378412055501,5,True,18,0.6736830762320286,12.126295372176514,4.270631250826453,9.200186639066132,43.700307254756254,5.942174947861741,2.0407166531742886,0.6111111111111112,1.4394478952949752,-0.5296616394383163,4,True,18,0.4418425999922974,7.9531667998613536,4.401583591376614,7.003476376165613,26.90918656989612,3.772037162237678,2.1084539885983817,0.5,1.1434716130613845,-0.2597864130767897,4,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.6736830762320286,18,0.4418425999922974,18,0.09467372928871841,18,494,0.13895095148939632,68.64177003576178,1.4746188616338574,2.4061889392033713,8.985531307867195,6.04127437384965,11.362134177001721,0.4331983805668016,0.996573860823825,-0.5165179863590599,3,True,116,0.3178891922977799,36.87514630654247,2.201078839398454,4.796210361111238,19.89716153277285,5.058373602668269,7.289921465486654,0.4827586206896552,1.2067291619808482,-0.5116947794064174,4,True,102,0.021916449961917567,2.235477896115592,1.0664154685550074,0.4156466623763418,1.5306929514320213,0.16468841971824588,13.573983525618363,0.37254901960784315,0.9445913809482077,-0.5259217903111921,1,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.3178891922977799,116,0.021916449961917567,102,0.022645844581932945,114,G2018_blind,True,True,True,True
C|trend|aroon_signals|lemantrend_signals|damiani_volatmeter_volume_signals|t3_baseline|laguerre_filter_exit,C-trend,C,2015-2018,2018,2019,2020,642,95.3,full,"{""base"": {""length"": 10, ""volume_factor"": 1.993625}, ""c1"": {""length"": 6}, ""c2"": {""fast_period"": 42, ""medium_period"": 21, ""slow_period"": 24, ""smooth"": 4}, ""exit_ind"": {""alpha"": 0.2}, ""vol"": {""lag"": 1.4, ""sedimentation"": 142, ""threshold"": 1.135583, ""viscosity"": 2}}","{""atr_len"": 16, ""atr_mult"": 1.43, ""be_pct"": 0.05, ""tp_mult"": 3.0, ""trail_arm"": 2.0, ""trail_mult"": 0.55}",124,0.8087310171449742,100.2826461259768,5.0817511981605135,11.241781694438318,54.18886579422926,23.120955466134852,4.337305448853975,0.6612903225806451,1.5225753764559808,-0.5849651129384198,5,True,22,0.1407271747913402,3.0959978454094843,1.4137512373307493,2.1950152033012063,9.192013588799377,0.9947773644343517,3.1122520034117627,0.45454545454545453,1.0578749716758147,-0.6235626559457216,1,True,18,-0.36644602210290145,-6.596028397852226,0.3851249998115135,-6.344896355179213,-39.50036868035115,-1.1247368701751417,5.8645080220630685,0.1111111111111111,2.0657006990858817,-0.6704643622514994,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.1407271747913402,22,-0.36644602210290145,18,384,0.34463865148556055,132.34124217045525,2.0135694402239275,4.7297996861743075,23.81487774562052,9.48471955325828,13.953100186814922,0.4479166666666667,1.5285507528354092,-0.6158938081001658,5,True,92,-0.1127578514149403,-10.373722330174507,0.7712923183719651,-1.7928907928637488,-11.109064390853055,-0.4919983391867835,21.08487265896278,0.2826086956521739,1.3455490245875459,-0.6872423783250106,0,False,102,-0.22407694091948854,-22.85584797378783,0.5586848840516622,-3.885931564914977,-20.150841655574016,-1.0332490995129737,22.120365732291496,0.23529411764705882,1.205602708216254,-0.6639783714227939,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.1127578514149403,92,-0.22407694091948854,102,G2019_blind,True,False,True,True
C|trend|aroon_signals|linreg_slope_signals|waddah_attar_explosion_volume_signals|super_smoother_2pole_baseline|hieken_ashi_smoothed_exit,C-trend,C,2011-2014,2014,2015,2016,614,214.7,full,"{""base"": {""cutoff_period"": 5}, ""c1"": {""length"": 25}, ""c2"": {""length"": 14, ""r2_floor"": 0.2}, ""exit_ind"": {""ma_len1"": 35, ""ma_len2"": 8}, ""vol"": {""bbLen"": 20, ""bbStd"": 2, ""fastEma"": 2, ""sensitivity"": 15, ""slowEma"": 49}}","{""atr_len"": 42, ""atr_mult"": 1.0, ""be_pct"": 0.19, ""tp_mult"": 3.0, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",158,0.42123271715333466,66.55476931022687,2.32747518095425,4.904704960148903,70.2100275076629,5.846321071249416,11.384042802152067,0.37341772151898733,1.9778156967166023,-0.5064278464247745,5,True,54,0.11022467412319319,5.952132402652432,1.3050339928771548,1.6148558837355529,21.611368721249715,0.5289810312155777,11.252071532649602,0.2777777777777778,1.6976763895065876,-0.5003336779473432,1,False,28,-0.2603536379784951,-7.289901863397862,0.4059736123108056,-5.997944004245607,-41.34789290994842,-1.0089800580214263,7.225020757786926,0.10714285714285714,1.6607050091874438,-0.49088067563840776,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.11022467412319319,54,-0.2603536379784951,28,-0.1901618470008047,36,0.7940943175348887,28,0.0034389635973217764,38,0.14158665627100728,38,392,0.1722915549813602,67.5382895526932,1.4724314835071044,2.292542260397603,38.833449263889435,1.7678593973726302,38.20342819857039,0.28316326530612246,1.8963711599109039,-0.508750566538851,3,True,120,0.10141929688618738,12.170315626342486,1.2860580241582629,1.5765034808996754,15.242932319795228,0.9777102995827235,12.447772751843413,0.275,1.6580374297871157,-0.4890220638693372,1,True,86,-0.2727338212698163,-23.455108629204204,0.372627888654078,-6.794954234131272,-38.70057857539854,-1.0154625949738803,23.097954316877146,0.10465116279069768,1.5479077902165135,-0.48553608754743943,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.10141929688618738,120,-0.2727338212698163,86,0.1451634840683898,110,0.30623147447212773,106,-0.10881162405480811,108,0.03444828750187565,94,G2015_blind,False,True,True,True
C|trend|aroon_signals|linreg_slope_signals|waddah_attar_explosion_volume_signals|super_smoother_2pole_baseline|hieken_ashi_smoothed_exit,C-trend,C,2012-2015,2015,2016,2017,614,207.4,full,"{""base"": {""cutoff_period"": 65}, ""c1"": {""length"": 25}, ""c2"": {""length"": 14, ""r2_floor"": 0.2}, ""exit_ind"": {""ma_len1"": 8, ""ma_len2"": 8}, ""vol"": {""bbLen"": 20, ""bbStd"": 4, ""fastEma"": 2, ""sensitivity"": 15, ""slowEma"": 75}}","{""atr_len"": 11, ""atr_mult"": 1.34, ""be_pct"": 0.15, ""tp_mult"": 1.5, ""trail_arm"": 1.8, ""trail_mult"": 1.75}",114,0.4591438448049695,52.34239830776652,2.9513098115861727,4.95203629260322,27.451045279517793,5.580142626830872,9.380118360432181,0.5350877192982456,1.297813705847142,-0.5061176933756436,4,True,12,-0.27877435880044604,-3.3452923056053527,0.38416042855886395,-7.152918197867937,-19.77813089716892,-0.9834271410856751,3.401667663872127,0.25,0.695597243921103,-0.6035648930409624,0,False,24,0.03731744786993474,0.8956187488784337,1.1097914011595131,0.6279894933166216,2.4329258593846763,0.16699913959016816,5.36301415130861,0.4166666666666667,0.9053076795863465,-0.5826755747846452,1,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.27877435880044604,12,0.03731744786993474,24,0.43455157539111716,26,-0.22714362655267156,16,0.23472733489801817,20,278,0.24622623422437406,68.45089311437599,1.8410923712467675,3.2829417292466334,16.93505551294634,2.928151032866496,23.376831435968107,0.48201438848920863,1.118165800703193,-0.5651619734711935,4,True,36,-0.20363327107403079,-7.330797758665108,0.5116563612014331,-4.711179921672018,-12.208809906884348,-0.9828323411756837,7.458848728864438,0.25,0.8534175545205392,-0.5559835462722207,0,False,58,-0.033766647297722094,-1.9584655432678812,0.9116817115239241,-0.5617988014542205,-2.1834797000892343,-0.1653764191589394,11.842471576226632,0.3275862068965517,1.0640325965834465,-0.5685919199577786,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.20363327107403079,36,-0.033766647297722094,58,0.2709671524082692,60,-0.021679971632796387,48,0.11273141761952588,48,G2016_blind,False,False,True,True
C|trend|aroon_signals|linreg_slope_signals|waddah_attar_explosion_volume_signals|super_smoother_2pole_baseline|hieken_ashi_smoothed_exit,C-trend,C,2013-2016,2016,2017,2018,614,204.7,full,"{""base"": {""cutoff_period"": 65}, ""c1"": {""length"": 25}, ""c2"": {""length"": 14, ""r2_floor"": 0.2}, ""exit_ind"": {""ma_len1"": 35, ""ma_len2"": 53}, ""vol"": {""bbLen"": 25, ""bbStd"": 2, ""fastEma"": 16, ""sensitivity"": 150, ""slowEma"": 21}}","{""atr_len"": 37, ""atr_mult"": 1.0, ""be_pct"": 0.15, ""tp_mult"": 1.85, ""trail_arm"": 1.9, ""trail_mult"": 2.0}",100,0.37348597718774024,37.34859771877402,2.615527481641636,4.511888892526061,32.664528587626776,5.610961181199329,6.656363591307337,0.46,1.3145024692676281,-0.42812066421364564,4,True,26,-0.05675706437895612,-1.4756836738528591,0.8308564737823301,-1.2901080696686693,-5.700750165040812,-0.46311116196928837,3.1864567193280484,0.2692307692307692,1.0355375707016858,-0.4591814036191925,0,False,22,0.18997690715525284,4.1794919574155625,1.78513987765053,3.9131498392752446,17.66425779541523,1.395263578566986,2.995485599723126,0.45454545454545453,0.9502736994876105,-0.4436037531217119,4,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.05675706437895612,26,0.18997690715525284,22,-0.23675477054102848,14,0.2586274410210545,32,276,0.08274510223843214,22.83764821780727,1.2818027971547352,1.3326534063706816,8.541299015442195,1.7405747367625457,13.12075128717834,0.36231884057971014,1.0387888857592678,-0.46046159294386074,2,True,72,-0.029957954174898684,-2.1569727005927053,0.9154256283319686,-0.5462209162927691,-3.4498300748202277,-0.36541346013956544,5.902827716770133,0.2638888888888889,1.2287833964428316,-0.48120485345295294,0,False,64,0.05924784236952094,3.79186191164934,1.2036360273491917,1.1386906994121528,6.562126891707879,0.3511039773790474,10.799826136847472,0.375,0.9338601300495847,-0.4655195302385173,1,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.029957954174898684,72,0.05924784236952094,64,-0.07884861796122099,60,0.07808810162400487,72,G2017_blind,False,False,True,True
C|trend|aroon_signals|linreg_slope_signals|waddah_attar_explosion_volume_signals|super_smoother_2pole_baseline|hieken_ashi_smoothed_exit,C-trend,C,2014-2017,2017,2018,2019,614,205.1,full,"{""base"": {""cutoff_period"": 65}, ""c1"": {""length"": 25}, ""c2"": {""length"": 14, ""r2_floor"": 0.162226}, ""exit_ind"": {""ma_len1"": 8, ""ma_len2"": 8}, ""vol"": {""bbLen"": 20, ""bbStd"": 2, ""fastEma"": 3, ""sensitivity"": 150, ""slowEma"": 114}}","{""atr_len"": 45, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 1.75, ""trail_arm"": 1.95, ""trail_mult"": 1.45}",132,0.3150999181695795,41.59318919838449,2.371136305485926,4.507090550701107,28.247348815900153,4.917674702716253,8.457897626984295,0.4696969696969697,1.160129370901638,-0.4333547399645293,4,True,28,0.1359543665589177,3.8067222636496956,1.5248414375976451,2.5829657014759992,12.567114195701622,1.0527974988529878,3.6158162113769086,0.42857142857142855,0.9216510348357391,-0.4533181346486985,3,True,20,0.037823357988310366,0.7564671597662073,1.143277071403221,0.9242402266753743,2.768317040973135,0.24321961549263002,3.110222661252129,0.35,0.86231677901134,-0.4061346379471671,1,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.1359543665589177,28,0.037823357988310366,20,0.13689329431775846,24,364,0.11401856309832538,41.50275696779044,1.3923688662839993,1.9708001222172786,11.853628880545823,1.8439274008101163,22.50780423868993,0.3708791208791209,1.0909452177674204,-0.4618988970777787,2,True,72,0.1219203264647244,8.778263505460156,1.4320577968619135,2.0935450565146687,11.961485533506107,0.997149087386608,8.803361118713742,0.375,1.0776148029445858,-0.4514963594231924,1,True,76,0.09313999716399804,7.078639784463851,1.408312773388785,2.3205315216784608,7.028923495373005,1.6345876722028676,4.3305354034172145,0.4342105263157895,0.7398471834390828,-0.40317016904711367,2,True,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.1219203264647244,72,0.09313999716399804,76,0.0738587767754758,82,G2018_blind,True,True,True,True
C|trend|aroon_signals|linreg_slope_signals|waddah_attar_explosion_volume_signals|super_smoother_2pole_baseline|hieken_ashi_smoothed_exit,C-trend,C,2015-2018,2018,2019,2020,614,199.0,full,"{""base"": {""cutoff_period"": 15}, ""c1"": {""length"": 25}, ""c2"": {""length"": 14, ""r2_floor"": 0.162226}, ""exit_ind"": {""ma_len1"": 2, ""ma_len2"": 15}, ""vol"": {""bbLen"": 37, ""bbStd"": 2, ""fastEma"": 2, ""sensitivity"": 23, ""slowEma"": 49}}","{""atr_len"": 3, ""atr_mult"": 1.27, ""be_pct"": 0.07, ""tp_mult"": 1.6, ""trail_arm"": 1.7, ""trail_mult"": 1.55}",120,0.34066523156985024,40.87982778838203,2.5701994719288628,5.853334971210628,19.491525476730867,5.9024744124087,6.925879712827025,0.55,1.0138579830587633,-0.4821259091388214,4,True,26,0.03531744275097862,0.9182535115254441,1.1153262911061301,0.7535180084519789,1.9314462271029862,0.22764796678750127,4.033655667931314,0.38461538461538464,0.8880475332050419,-0.49763886378281097,1,False,30,-0.14688712703908335,-4.406613811172501,0.6349175677861508,-3.3761865339988923,-16.598832815950523,-0.4799308176146809,9.18176880800018,0.3333333333333333,0.7663574788292351,-0.6035094299732426,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.03531744275097862,26,-0.14688712703908335,30,314,0.17798269464513788,55.8865661185733,1.633482060536838,3.171235809395628,10.086943869753815,3.5870497793754588,15.580092152583315,0.48089171974522293,0.9543562610346447,-0.5412345355684544,4,True,76,-0.05147606706146933,-3.9121810966716692,0.8455146724882273,-1.191773440079661,-3.3363135863201543,-0.4533368770541599,8.629743783681386,0.35526315789473684,0.7930290501787978,-0.5168156214591676,0,False,78,-0.13960507959574103,-10.889196208467801,0.6501938183540359,-3.168161146961109,-11.978411588845706,-0.7120485968951135,15.292771105722448,0.3076923076923077,0.8433346370404801,-0.576467175878506,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.05147606706146933,76,-0.13960507959574103,78,G2019_blind,False,False,True,True
