date,open,high,low,close,suspect,suspect_spike,suspect_flat
2003-12-01,79.338997,79.739998,78.820000,79.370003,False,False,False
2003-12-02,79.370003,79.923111,79.272598,79.610001,False,False,False
2003-12-03,79.589996,79.812798,79.190002,79.730003,False,False,False
2003-12-04,79.730003,79.739998,79.110001,79.570000,False,False,False
2003-12-05,79.589996,79.650002,79.095200,79.199997,False,False,False
2003-12-08,79.190903,79.629501,79.089996,79.489998,False,False,False
2003-12-09,79.440002,79.773903,78.940002,79.230003,False,False,False
2003-12-10,79.199997,80.239799,78.940002,80.000000,False,False,False
2003-12-11,79.980003,80.002197,79.352402,79.889999,False,False,False
2003-12-12,79.889999,80.133598,79.370003,79.790001,False,False,False
2003-12-15,80.309998,80.309998,79.139999,80.070000,False,False,False
2003-12-16,80.099998,80.209999,79.529999,79.900002,False,False,False
2003-12-17,79.870003,79.889999,79.010002,79.320000,False,False,False
2003-12-18,79.360001,79.863197,79.120003,79.690002,False,False,False
2003-12-19,79.720001,79.720001,79.059998,79.260002,False,False,False
2003-12-22,79.169998,79.238503,78.674301,78.849998,False,False,False
2003-12-23,78.879997,82.430000,78.500000,79.239998,False,False,False
2003-12-24,79.309998,79.730003,78.820000,79.580002,False,False,False
2003-12-25,79.629997,79.629997,79.430000,79.559998,False,False,False
2003-12-26,79.519997,79.730003,79.349998,79.730003,False,False,False
2003-12-29,79.500000,79.660004,79.120003,79.570000,False,False,False
2003-12-30,79.580002,80.199997,78.949997,80.070000,False,False,False
2003-12-31,80.059998,80.769997,79.519997,80.599998,False,False,False
2004-01-01,80.292397,80.292397,80.292397,80.292397,True,False,True
2004-01-02,80.292397,81.209999,79.699997,81.089996,False,False,False
2004-01-05,81.059998,82.039497,81.040001,81.489998,False,False,False
2004-01-06,81.519997,82.032997,81.190002,81.550003,False,False,False
2004-01-07,81.639999,81.739998,81.010002,81.529999,False,False,False
2004-01-08,81.489998,82.330002,80.809998,82.209999,False,False,False
2004-01-09,82.250000,83.550003,81.940002,82.620003,False,False,False
2004-01-12,82.620003,83.000000,82.279999,82.720001,False,False,False
2004-01-13,82.709999,83.136398,82.452202,82.820000,False,False,False
2004-01-14,82.809998,83.320999,79.059998,82.209999,False,False,False
2004-01-15,82.250000,82.500000,80.919998,81.959999,False,False,False
2004-01-16,81.940002,82.029999,81.129997,81.440002,False,False,False
2004-01-19,81.450600,81.450600,80.510002,80.900002,False,False,False
2004-01-20,80.879997,82.519997,80.410004,82.040001,False,False,False
2004-01-21,82.150002,82.760002,81.930000,82.610001,False,False,False
2004-01-22,82.610001,82.839996,82.364502,82.500000,False,False,False
2004-01-23,82.500000,82.636902,81.820000,82.250000,False,False,False
2004-01-26,82.014511,82.269997,81.300003,81.820000,False,False,False
2004-01-27,81.790001,82.461311,81.070000,82.239998,False,False,False
2004-01-28,82.220001,82.476700,81.370003,81.660004,False,False,False
2004-01-29,81.639999,82.050697,80.320000,80.704002,False,False,False
